,unpriv,priv,SUM
TP,45.0,171.0,216.0
TN,210.0,77.0,287.0
FP,0.0,13.0,13.0
FN,45.0,39.0,84.0
size,300.0,300.0,600.0
accuracy_equality,0.85,0.8266666666666667,1.6766666666666667
opportunity_equality,0.5,0.8142857142857143,1.3142857142857143
predictive_equality,0.0,0.14444444444444443,0.14444444444444443
statistical_parity,0.15,0.6133333333333333,0.7633333333333333
predictive_parity,1.0,0.9293478260869565,1.9293478260869565
neg_predictive_parity,0.8235294117647058,0.6637931034482759,1.4873225152129819
treatment equality,0.0,0.7777777777777777,0.7777777777777777
