,unpriv,priv,SUM
TP,59.0,200.0,259.0
TN,210.0,76.0,286.0
FP,0.0,14.0,14.0
FN,31.0,10.0,41.0
size,300.0,300.0,600.0
accuracy_equality,0.8966666666666666,0.92,1.8166666666666667
opportunity_equality,0.6555555555555556,0.9523809523809523,1.607936507936508
predictive_equality,0.0,0.15555555555555556,0.15555555555555556
statistical_parity,0.19666666666666666,0.7133333333333334,0.91
predictive_parity,1.0,0.9345794392523364,1.9345794392523366
neg_predictive_parity,0.8713692946058091,0.8837209302325582,1.7550902248383673
treatment equality,0.0,3.266666666666667,3.266666666666667
