,unpriv,priv,SUM
TP,77.0,199.0,276.0
TN,210.0,69.0,279.0
FP,0.0,21.0,21.0
FN,13.0,11.0,24.0
size,300.0,300.0,600.0
accuracy_equality,0.9566666666666667,0.8933333333333333,1.85
opportunity_equality,0.8555555555555555,0.9476190476190476,1.803174603174603
predictive_equality,0.0,0.23333333333333334,0.23333333333333334
statistical_parity,0.25666666666666665,0.7333333333333333,0.99
predictive_parity,1.0,0.9045454545454545,1.9045454545454545
neg_predictive_parity,0.9417040358744395,0.8625,1.8042040358744396
treatment equality,0.0,4.454545454545454,4.454545454545454
