,unpriv,priv,SUM
TP,291.0,91.0,382.0
TN,1131.0,1360.0,2491.0
FP,159.0,140.0,299.0
FN,279.0,269.0,548.0
size,1860.0,1860.0,3720.0
accuracy_equality,0.7645161290322581,0.7801075268817205,1.5446236559139785
opportunity_equality,0.5105263157894737,0.25277777777777777,0.7633040935672515
predictive_equality,0.12325581395348838,0.09333333333333334,0.21658914728682171
statistical_parity,0.24193548387096775,0.12419354838709677,0.36612903225806454
predictive_parity,0.6466666666666666,0.3939393939393939,1.0406060606060605
neg_predictive_parity,0.8021276595744681,0.8348680171884592,1.6369956767629272
treatment equality,0.2518129532383096,0.12490706319702603,0.37672001643533565
