,unpriv,priv,SUM
TP,280.0,119.0,399.0
TN,1164.0,1361.0,2525.0
FP,126.0,139.0,265.0
FN,290.0,241.0,531.0
size,1860.0,1860.0,3720.0
accuracy_equality,0.7763440860215054,0.7956989247311828,1.5720430107526882
opportunity_equality,0.49122807017543857,0.33055555555555555,0.8217836257309941
predictive_equality,0.09767441860465116,0.09266666666666666,0.19034108527131782
statistical_parity,0.21827956989247313,0.13870967741935483,0.35698924731182796
predictive_parity,0.6896551724137931,0.46124031007751937,1.1508954824913125
neg_predictive_parity,0.8005502063273727,0.8495630461922596,1.6501132525196325
treatment equality,0.19198075380914192,0.13842323651452282,0.33040399032366474
