,unpriv,priv,SUM
TP,150.0,203.0,353.0
TN,324.0,162.0,486.0
FP,66.0,78.0,144.0
FN,30.0,127.0,157.0
size,570.0,570.0,1140.0
accuracy_equality,0.8315789473684211,0.6403508771929824,1.4719298245614034
opportunity_equality,0.8333333333333334,0.6151515151515151,1.4484848484848485
predictive_equality,0.16923076923076924,0.325,0.49423076923076925
statistical_parity,0.37894736842105264,0.49298245614035086,0.8719298245614036
predictive_parity,0.6944444444444444,0.7224199288256228,1.4168643732700672
neg_predictive_parity,0.9152542372881356,0.5605536332179931,1.4758078705061286
treatment equality,1.0153846153846156,0.844488188976378,1.8598728043609936
