,unpriv,priv,SUM
TP,124.0,162.0,286.0
TN,359.0,166.0,525.0
FP,31.0,74.0,105.0
FN,56.0,168.0,224.0
size,570.0,570.0,1140.0
accuracy_equality,0.8473684210526315,0.5754385964912281,1.4228070175438596
opportunity_equality,0.6888888888888889,0.4909090909090909,1.1797979797979798
predictive_equality,0.07948717948717948,0.30833333333333335,0.38782051282051283
statistical_parity,0.2719298245614035,0.41403508771929826,0.6859649122807018
predictive_parity,0.8,0.6864406779661016,1.4864406779661017
neg_predictive_parity,0.8650602409638555,0.49700598802395207,1.3620662289878076
treatment equality,0.2554945054945055,0.605654761904762,0.8611492673992674
