,unpriv,priv,SUM
TP,159.0,217.0,376.0
TN,321.0,172.0,493.0
FP,69.0,68.0,137.0
FN,21.0,113.0,134.0
size,570.0,570.0,1140.0
accuracy_equality,0.8421052631578947,0.6824561403508772,1.524561403508772
opportunity_equality,0.8833333333333333,0.6575757575757576,1.540909090909091
predictive_equality,0.17692307692307693,0.2833333333333333,0.4602564102564103
statistical_parity,0.4,0.5,0.9
predictive_parity,0.6973684210526315,0.7614035087719299,1.4587719298245614
neg_predictive_parity,0.9385964912280702,0.6035087719298246,1.5421052631578949
treatment equality,1.5164835164835166,0.8274336283185841,2.343917144802101
