,unpriv,priv,SUM
TP,130.0,265.0,395.0
TN,330.0,186.0,516.0
FP,60.0,54.0,114.0
FN,50.0,65.0,115.0
size,570.0,570.0,1140.0
accuracy_equality,0.8070175438596491,0.7912280701754386,1.5982456140350876
opportunity_equality,0.7222222222222222,0.803030303030303,1.525252525252525
predictive_equality,0.15384615384615385,0.225,0.37884615384615383
statistical_parity,0.3333333333333333,0.5596491228070175,0.8929824561403508
predictive_parity,0.6842105263157895,0.8307210031347962,1.5149315294505858
neg_predictive_parity,0.868421052631579,0.7410358565737052,1.6094569092052842
treatment equality,0.5538461538461539,1.1423076923076925,1.6961538461538463
