,unpriv,priv,SUM
TP,164.0,273.0,437.0
TN,281.0,183.0,464.0
FP,109.0,57.0,166.0
FN,16.0,57.0,73.0
size,570.0,570.0,1140.0
accuracy_equality,0.7807017543859649,0.8,1.580701754385965
opportunity_equality,0.9111111111111111,0.8272727272727273,1.7383838383838384
predictive_equality,0.2794871794871795,0.2375,0.5169871794871794
statistical_parity,0.4789473684210526,0.5789473684210527,1.0578947368421052
predictive_parity,0.6007326007326007,0.8272727272727273,1.428005328005328
neg_predictive_parity,0.9461279461279462,0.7625,1.708627946127946
treatment equality,3.144230769230769,1.375,4.519230769230769
