,unpriv,priv,SUM
TP,132.0,133.0,265.0
TN,383.0,203.0,586.0
FP,7.0,37.0,44.0
FN,48.0,197.0,245.0
size,570.0,570.0,1140.0
accuracy_equality,0.9035087719298246,0.5894736842105263,1.4929824561403509
opportunity_equality,0.7333333333333333,0.403030303030303,1.1363636363636362
predictive_equality,0.017948717948717947,0.15416666666666667,0.17211538461538461
statistical_parity,0.24385964912280703,0.2982456140350877,0.5421052631578948
predictive_parity,0.9496402877697842,0.7823529411764706,1.7319932289462547
neg_predictive_parity,0.888631090487239,0.5075,1.396131090487239
treatment equality,0.0673076923076923,0.25824873096446704,0.32555642327215933
