,unpriv,priv,SUM
TP,140.0,264.0,404.0
TN,358.0,179.0,537.0
FP,32.0,61.0,93.0
FN,40.0,66.0,106.0
size,570.0,570.0,1140.0
accuracy_equality,0.8736842105263158,0.7771929824561403,1.6508771929824562
opportunity_equality,0.7777777777777778,0.8,1.577777777777778
predictive_equality,0.08205128205128205,0.25416666666666665,0.3362179487179487
statistical_parity,0.3017543859649123,0.5701754385964912,0.8719298245614036
predictive_parity,0.813953488372093,0.8123076923076923,1.6262611806797853
neg_predictive_parity,0.8994974874371859,0.7306122448979592,1.630109732335145
treatment equality,0.36923076923076925,1.2708333333333333,1.6400641025641025
