,unpriv,priv,SUM
TP,5342.0,18794.0,24136.0
TN,76391.0,52686.0,129077.0
FP,1339.0,6084.0,7423.0
FN,5008.0,10516.0,15524.0
size,88080.0,88080.0,176160.0
accuracy_equality,0.9279405086285195,0.8115349682107176,1.739475476839237
opportunity_equality,0.5161352657004831,0.6412146025247356,1.1573498682252188
predictive_equality,0.017226296153351344,0.10352220520673813,0.12074850136008948
statistical_parity,0.07585149863760218,0.2824477747502271,0.3582992733878293
predictive_parity,0.7995809010627152,0.7554465793070182,1.5550274803697333
neg_predictive_parity,0.9384759026523667,0.8336128603525205,1.7720887630048872
treatment equality,0.035601470684342336,0.2885351687532802,0.32413663943762255
