,unpriv,priv,SUM
TP,5092.0,18691.0,23783.0
TN,76268.0,53532.0,129800.0
FP,1462.0,5238.0,6700.0
FN,5258.0,10619.0,15877.0
size,88080.0,88080.0,176160.0
accuracy_equality,0.9237057220708447,0.8199704813805632,1.743676203451408
opportunity_equality,0.4919806763285024,0.6377004435346298,1.1296811198631322
predictive_equality,0.018808696770873535,0.0891271056661562,0.10793580243702973
statistical_parity,0.07440962761126249,0.27167347865576746,0.34608310626703
predictive_parity,0.7769301190112908,0.7811024280162147,1.5580325470275054
neg_predictive_parity,0.9355052375929152,0.8344686754688158,1.769973913061731
treatment equality,0.03702358531353007,0.24600390498870311,0.2830274903022332
