,unpriv,priv,SUM
TP,58.0,184.0,242.0
TN,210.0,69.0,279.0
FP,0.0,21.0,21.0
FN,32.0,26.0,58.0
size,300.0,300.0,600.0
accuracy_equality,0.8933333333333333,0.8433333333333334,1.7366666666666668
opportunity_equality,0.6444444444444445,0.8761904761904762,1.5206349206349206
predictive_equality,0.0,0.23333333333333334,0.23333333333333334
statistical_parity,0.19333333333333333,0.6833333333333333,0.8766666666666667
predictive_parity,1.0,0.8975609756097561,1.897560975609756
neg_predictive_parity,0.8677685950413223,0.7263157894736842,1.5940843845150066
treatment equality,0.0,1.8846153846153846,1.8846153846153846
