,unpriv,priv,SUM
TP,251.0,112.0,363.0
TN,1099.0,1340.0,2439.0
FP,191.0,160.0,351.0
FN,319.0,248.0,567.0
size,1860.0,1860.0,3720.0
accuracy_equality,0.7258064516129032,0.7806451612903226,1.5064516129032257
opportunity_equality,0.44035087719298244,0.3111111111111111,0.7514619883040936
predictive_equality,0.14806201550387596,0.10666666666666667,0.2547286821705426
statistical_parity,0.23763440860215054,0.14623655913978495,0.3838709677419355
predictive_parity,0.5678733031674208,0.4117647058823529,0.9796380090497737
neg_predictive_parity,0.7750352609308886,0.8438287153652393,1.6188639762961279
treatment equality,0.26456222206021723,0.15483870967741936,0.4194009317376366
