,unpriv,priv,SUM
TP,261.0,134.0,395.0
TN,1121.0,1269.0,2390.0
FP,169.0,231.0,400.0
FN,309.0,226.0,535.0
size,1860.0,1860.0,3720.0
accuracy_equality,0.7430107526881721,0.7543010752688172,1.4973118279569892
opportunity_equality,0.45789473684210524,0.37222222222222223,0.8301169590643275
predictive_equality,0.1310077519379845,0.154,0.2850077519379845
statistical_parity,0.23118279569892472,0.19623655913978494,0.42741935483870963
predictive_parity,0.6069767441860465,0.36712328767123287,0.9741000318572794
neg_predictive_parity,0.7839160839160839,0.8488294314381271,1.632745515354211
treatment equality,0.2416647851283209,0.24530973451327434,0.4869745196415952
