,unpriv,priv,SUM
TP,261.0,112.0,373.0
TN,1104.0,1339.0,2443.0
FP,186.0,161.0,347.0
FN,309.0,248.0,557.0
size,1860.0,1860.0,3720.0
accuracy_equality,0.7338709677419355,0.7801075268817205,1.513978494623656
opportunity_equality,0.45789473684210524,0.3111111111111111,0.7690058479532164
predictive_equality,0.14418604651162792,0.10733333333333334,0.25151937984496125
statistical_parity,0.2403225806451613,0.14677419354838708,0.3870967741935484
predictive_parity,0.5838926174496645,0.41025641025641024,0.9941490277060747
neg_predictive_parity,0.7813163481953291,0.8437303087586642,1.6250466569539932
treatment equality,0.2659742605554301,0.15580645161290324,0.42178071216833335
