,unpriv,priv,SUM
TP,5531.0,6836.0,12367.0
TN,52661.0,50251.0,102912.0
FP,2869.0,3149.0,6018.0
FN,10159.0,10984.0,21143.0
size,71220.0,71220.0,142440.0
accuracy_equality,0.8170738556585229,0.801558550968829,1.6186324066273519
opportunity_equality,0.35251752708731676,0.3836139169472503,0.736131444034567
predictive_equality,0.05166576625247614,0.05897003745318352,0.11063580370565966
statistical_parity,0.11794439764111204,0.14019938219601236,0.2581437798371244
predictive_parity,0.6584523809523809,0.6846269404106159,1.3430793213629968
neg_predictive_parity,0.8382839859917224,0.8206254592961542,1.6589094452878765
treatment equality,0.07979484914867119,0.09567061793661057,0.17546546708528177
