,unpriv,priv,SUM
TP,5418.0,6176.0,11594.0
TN,52880.0,50242.0,103122.0
FP,2650.0,3158.0,5808.0
FN,10272.0,11644.0,21916.0
size,71220.0,71220.0,142440.0
accuracy_equality,0.8185622016287559,0.7921651221566975,1.6107273237854534
opportunity_equality,0.3453154875717017,0.34657687991021324,0.691892367481915
predictive_equality,0.047721952097965065,0.05913857677902622,0.10686052887699128
statistical_parity,0.11328278573434429,0.13105869137882617,0.24434147711317045
predictive_parity,0.6715418939018344,0.6616670237840154,1.33320891768585
neg_predictive_parity,0.8373448188497593,0.8118475907313447,1.649192409581104
treatment equality,0.07289305183188005,0.09050579166972236,0.16339884350160241
