,unpriv,priv,SUM
TP,918.0,824.0,1742.0
TN,89.0,179.0,268.0
FP,91.0,61.0,152.0
FN,492.0,526.0,1018.0
size,1590.0,1590.0,3180.0
accuracy_equality,0.6333333333333333,0.630817610062893,1.2641509433962264
opportunity_equality,0.6510638297872341,0.6103703703703703,1.2614342001576044
predictive_equality,0.5055555555555555,0.25416666666666665,0.7597222222222222
statistical_parity,0.6345911949685534,0.5566037735849056,1.191194968553459
predictive_parity,0.9098116947472745,0.9310734463276836,1.840885141074958
neg_predictive_parity,0.153184165232358,0.25390070921985813,0.40708487445221614
treatment equality,1.4488482384823846,0.652328897338403,2.101177135820788
