,unpriv,priv,SUM
TP,1005.0,882.0,1887.0
TN,68.0,184.0,252.0
FP,112.0,56.0,168.0
FN,405.0,468.0,873.0
size,1590.0,1590.0,3180.0
accuracy_equality,0.6748427672955974,0.670440251572327,1.3452830188679243
opportunity_equality,0.7127659574468085,0.6533333333333333,1.366099290780142
predictive_equality,0.6222222222222222,0.23333333333333334,0.8555555555555556
statistical_parity,0.7025157232704402,0.589937106918239,1.292452830188679
predictive_parity,0.8997314234556849,0.9402985074626866,1.8400299309183716
neg_predictive_parity,0.14376321353065538,0.2822085889570552,0.4259718024877106
treatment equality,2.1662551440329216,0.673076923076923,2.8393320671098445
