,unpriv,priv,SUM
TP,846.0,639.0,1485.0
TN,72.0,204.0,276.0
FP,108.0,36.0,144.0
FN,564.0,711.0,1275.0
size,1590.0,1590.0,3180.0
accuracy_equality,0.5773584905660377,0.530188679245283,1.1075471698113208
opportunity_equality,0.6,0.47333333333333333,1.0733333333333333
predictive_equality,0.6,0.15,0.75
statistical_parity,0.6,0.42452830188679247,1.0245283018867926
predictive_parity,0.8867924528301887,0.9466666666666667,1.8334591194968555
neg_predictive_parity,0.11320754716981132,0.22295081967213115,0.33615836684194245
treatment equality,1.4999999999999998,0.2848101265822785,1.7848101265822782
