,unpriv,priv,SUM
TP,1280.0,1025.0,2305.0
TN,25.0,177.0,202.0
FP,155.0,63.0,218.0
FN,130.0,325.0,455.0
size,1590.0,1590.0,3180.0
accuracy_equality,0.8207547169811321,0.7559748427672957,1.5767295597484279
opportunity_equality,0.9078014184397163,0.7592592592592593,1.6670606776989756
predictive_equality,0.8611111111111112,0.2625,1.1236111111111111
statistical_parity,0.9025157232704403,0.6842767295597484,1.5867924528301887
predictive_parity,0.89198606271777,0.9420955882352942,1.8340816509530642
neg_predictive_parity,0.16129032258064516,0.35258964143426297,0.5138799640149081
treatment equality,9.339743589743591,1.0903846153846155,10.430128205128206
