,unpriv,priv,SUM
TP,6250.0,17694.0,23944.0
TN,75859.0,52966.0,128825.0
FP,1871.0,5804.0,7675.0
FN,4100.0,11616.0,15716.0
size,88080.0,88080.0,176160.0
accuracy_equality,0.9322093551316984,0.8022252497729337,1.7344346049046322
opportunity_equality,0.6038647342995169,0.6036847492323439,1.207549483531861
predictive_equality,0.0240705004502766,0.09875786966139187,0.12282837011166847
statistical_parity,0.09220027247956403,0.26678019981834694,0.35898047229791097
predictive_parity,0.7696096539834996,0.7530002553408801,1.5226099093243797
neg_predictive_parity,0.9487237209069648,0.8201356415100183,1.768859362416983
treatment equality,0.060763336502527514,0.24919018248755126,0.3099535189900788
