,unpriv,priv,SUM
TP,6021.0,19497.0,25518.0
TN,76045.0,53291.0,129336.0
FP,1685.0,5479.0,7164.0
FN,4329.0,9813.0,14142.0
size,88080.0,88080.0,176160.0
accuracy_equality,0.9317211625794732,0.8263851044504995,1.7581062670299727
opportunity_equality,0.5817391304347826,0.6651995905834186,1.2469387210182012
predictive_equality,0.02167760195548694,0.0932278373319721,0.11490543928745904
statistical_parity,0.08748864668483197,0.28356039963669394,0.3710490463215259
predictive_parity,0.7813392161951725,0.7806294042280589,1.5619686204232315
neg_predictive_parity,0.9461392987782119,0.8444948022312373,1.790634101009449
treatment equality,0.05182794646322241,0.2784579549781007,0.33028590144132314
