,unpriv,priv,SUM
TP,133.0,120.0,253.0
TN,371.0,236.0,607.0
FP,19.0,34.0,53.0
FN,107.0,240.0,347.0
size,630.0,630.0,1260.0
accuracy_equality,0.8,0.5650793650793651,1.3650793650793651
opportunity_equality,0.5541666666666667,0.3333333333333333,0.8875
predictive_equality,0.04871794871794872,0.1259259259259259,0.17464387464387462
statistical_parity,0.24126984126984127,0.24444444444444444,0.4857142857142857
predictive_parity,0.875,0.7792207792207793,1.6542207792207793
neg_predictive_parity,0.7761506276150628,0.4957983193277311,1.271948946942794
treatment equality,0.10927390366642703,0.18888888888888888,0.2981627925553159
