,unpriv,priv,SUM
TP,145.0,113.0,258.0
TN,369.0,242.0,611.0
FP,21.0,28.0,49.0
FN,95.0,247.0,342.0
size,630.0,630.0,1260.0
accuracy_equality,0.8158730158730159,0.5634920634920635,1.3793650793650793
opportunity_equality,0.6041666666666666,0.3138888888888889,0.9180555555555555
predictive_equality,0.05384615384615385,0.1037037037037037,0.15754985754985756
statistical_parity,0.2634920634920635,0.22380952380952382,0.48730158730158735
predictive_parity,0.8734939759036144,0.8014184397163121,1.6749124156199264
neg_predictive_parity,0.7952586206896551,0.4948875255623722,1.2901461462520274
treatment equality,0.13603238866396763,0.15114709851551955,0.28717948717948716
