,unpriv,priv,SUM
TP,153.0,107.0,260.0
TN,370.0,243.0,613.0
FP,20.0,27.0,47.0
FN,87.0,253.0,340.0
size,630.0,630.0,1260.0
accuracy_equality,0.8301587301587302,0.5555555555555556,1.3857142857142857
opportunity_equality,0.6375,0.2972222222222222,0.9347222222222222
predictive_equality,0.05128205128205128,0.1,0.1512820512820513
statistical_parity,0.2746031746031746,0.2126984126984127,0.48730158730158735
predictive_parity,0.884393063583815,0.7985074626865671,1.682900526270382
neg_predictive_parity,0.8096280087527352,0.4899193548387097,1.299547363591445
treatment equality,0.14146772767462423,0.1422924901185771,0.2837602177932013
