,unpriv,priv,SUM
TP,178.0,246.0,424.0
TN,364.0,192.0,556.0
FP,26.0,48.0,74.0
FN,2.0,84.0,86.0
size,570.0,570.0,1140.0
accuracy_equality,0.9508771929824561,0.7684210526315789,1.719298245614035
opportunity_equality,0.9888888888888889,0.7454545454545455,1.7343434343434345
predictive_equality,0.06666666666666667,0.2,0.26666666666666666
statistical_parity,0.35789473684210527,0.5157894736842106,0.8736842105263158
predictive_parity,0.8725490196078431,0.8367346938775511,1.7092837134853942
neg_predictive_parity,0.994535519125683,0.6956521739130435,1.6901876930387265
treatment equality,6.0,0.7857142857142858,6.785714285714286
