,unpriv,priv,SUM
TP,176.0,238.0,414.0
TN,378.0,189.0,567.0
FP,12.0,51.0,63.0
FN,4.0,92.0,96.0
size,570.0,570.0,1140.0
accuracy_equality,0.9719298245614035,0.7491228070175439,1.7210526315789474
opportunity_equality,0.9777777777777777,0.7212121212121212,1.698989898989899
predictive_equality,0.03076923076923077,0.2125,0.24326923076923077
statistical_parity,0.3298245614035088,0.5070175438596491,0.8368421052631579
predictive_parity,0.9361702127659575,0.8235294117647058,1.7596996245306633
neg_predictive_parity,0.9895287958115183,0.6725978647686833,1.6621266605802016
treatment equality,1.3846153846153846,0.7622282608695652,2.1468436454849495
