,unpriv,priv,SUM
TP,1410.0,1343.0,2753.0
TN,6.0,17.0,23.0
FP,174.0,223.0,397.0
FN,0.0,7.0,7.0
size,1590.0,1590.0,3180.0
accuracy_equality,0.8905660377358491,0.8553459119496856,1.7459119496855346
opportunity_equality,1.0,0.9948148148148148,1.9948148148148148
predictive_equality,0.9666666666666667,0.9291666666666667,1.8958333333333335
statistical_parity,0.9962264150943396,0.9849056603773585,1.9811320754716981
predictive_parity,0.8901515151515151,0.8575989782886334,1.7477504934401487
neg_predictive_parity,1.0,0.7083333333333334,1.7083333333333335
treatment equality,0.0,179.19642857142858,179.19642857142858
