,unpriv,priv,SUM
TP,1410.0,1345.0,2755.0
TN,6.0,13.0,19.0
FP,174.0,227.0,401.0
FN,0.0,5.0,5.0
size,1590.0,1590.0,3180.0
accuracy_equality,0.8905660377358491,0.8540880503144654,1.7446540880503145
opportunity_equality,1.0,0.9962962962962963,1.9962962962962965
predictive_equality,0.9666666666666667,0.9458333333333333,1.9125
statistical_parity,0.9962264150943396,0.9886792452830189,1.9849056603773585
predictive_parity,0.8901515151515151,0.8555979643765903,1.7457494795281054
neg_predictive_parity,1.0,0.7222222222222222,1.7222222222222223
treatment equality,0.0,255.37499999999997,255.37499999999997
