,unpriv,priv,SUM
TP,137.0,144.0,281.0
TN,356.0,228.0,584.0
FP,34.0,42.0,76.0
FN,103.0,216.0,319.0
size,630.0,630.0,1260.0
accuracy_equality,0.7825396825396825,0.5904761904761905,1.373015873015873
opportunity_equality,0.5708333333333333,0.4,0.9708333333333333
predictive_equality,0.08717948717948718,0.15555555555555556,0.24273504273504273
statistical_parity,0.2714285714285714,0.29523809523809524,0.5666666666666667
predictive_parity,0.8011695906432749,0.7741935483870968,1.5753631390303715
neg_predictive_parity,0.775599128540305,0.5135135135135135,1.2891126420538184
treatment equality,0.20313666915608664,0.2592592592592593,0.46239592841534594
