,unpriv,priv,SUM
TP,155.0,128.0,283.0
TN,358.0,230.0,588.0
FP,32.0,40.0,72.0
FN,85.0,232.0,317.0
size,630.0,630.0,1260.0
accuracy_equality,0.8142857142857143,0.5682539682539682,1.3825396825396825
opportunity_equality,0.6458333333333334,0.35555555555555557,1.0013888888888889
predictive_equality,0.08205128205128205,0.14814814814814814,0.23019943019943018
statistical_parity,0.2968253968253968,0.26666666666666666,0.5634920634920635
predictive_parity,0.8288770053475936,0.7619047619047619,1.5907817672523554
neg_predictive_parity,0.8081264108352144,0.49783549783549785,1.3059619086707124
treatment equality,0.23167420814479636,0.22988505747126434,0.4615592656160607
