,unpriv,priv,SUM
TP,166.0,157.0,323.0
TN,358.0,223.0,581.0
FP,32.0,47.0,79.0
FN,74.0,203.0,277.0
size,630.0,630.0,1260.0
accuracy_equality,0.8317460317460318,0.6031746031746031,1.434920634920635
opportunity_equality,0.6916666666666667,0.4361111111111111,1.1277777777777778
predictive_equality,0.08205128205128205,0.17407407407407408,0.25612535612535614
statistical_parity,0.3142857142857143,0.3238095238095238,0.638095238095238
predictive_parity,0.8383838383838383,0.7696078431372549,1.6079916815210933
neg_predictive_parity,0.8287037037037037,0.5234741784037559,1.3521778821074597
treatment equality,0.26611226611226607,0.30870279146141216,0.5748150575736782
