,unpriv,priv,SUM
TP,126.0,159.0,285.0
TN,360.0,218.0,578.0
FP,30.0,52.0,82.0
FN,114.0,201.0,315.0
size,630.0,630.0,1260.0
accuracy_equality,0.7714285714285715,0.5984126984126984,1.3698412698412699
opportunity_equality,0.525,0.44166666666666665,0.9666666666666667
predictive_equality,0.07692307692307693,0.1925925925925926,0.2695156695156695
statistical_parity,0.24761904761904763,0.3349206349206349,0.5825396825396825
predictive_parity,0.8076923076923077,0.7535545023696683,1.5612468100619759
neg_predictive_parity,0.759493670886076,0.5202863961813843,1.2797800670674602
treatment equality,0.1619433198380567,0.3449419568822554,0.506885276720312
