,unpriv,priv,SUM
TP,512.0,290.0,802.0
TN,264.0,363.0,627.0
FP,1026.0,1137.0,2163.0
FN,58.0,70.0,128.0
size,1860.0,1860.0,3720.0
accuracy_equality,0.4172043010752688,0.3510752688172043,0.7682795698924731
opportunity_equality,0.8982456140350877,0.8055555555555556,1.7038011695906432
predictive_equality,0.7953488372093023,0.758,1.5533488372093023
statistical_parity,0.8268817204301075,0.7672043010752688,1.5940860215053765
predictive_parity,0.3328998699609883,0.20322354590049055,0.5361234158614788
neg_predictive_parity,0.8198757763975155,0.8383371824480369,1.6582129588455525
treatment equality,7.8163592622293505,3.898285714285714,11.714644976515064
