,unpriv,priv,SUM
TP,446.0,191.0,637.0
TN,448.0,847.0,1295.0
FP,842.0,653.0,1495.0
FN,124.0,169.0,293.0
size,1860.0,1860.0,3720.0
accuracy_equality,0.4806451612903226,0.5580645161290323,1.038709677419355
opportunity_equality,0.7824561403508772,0.5305555555555556,1.3130116959064329
predictive_equality,0.6527131782945736,0.43533333333333335,1.088046511627907
statistical_parity,0.6924731182795699,0.45376344086021503,1.146236559139785
predictive_parity,0.34627329192546585,0.22630331753554503,0.5725766094610109
neg_predictive_parity,0.7832167832167832,0.8336614173228346,1.6168782005396178
treatment equality,3.0003750937734432,0.9273372781065089,3.9277123718799523
