,unpriv,priv,SUM
TP,491.0,274.0,765.0
TN,377.0,448.0,825.0
FP,913.0,1052.0,1965.0
FN,79.0,86.0,165.0
size,1860.0,1860.0,3720.0
accuracy_equality,0.4666666666666667,0.3881720430107527,0.8548387096774194
opportunity_equality,0.8614035087719298,0.7611111111111111,1.622514619883041
predictive_equality,0.7077519379844961,0.7013333333333334,1.4090852713178295
statistical_parity,0.7548387096774194,0.7129032258064516,1.467741935483871
predictive_parity,0.34971509971509973,0.2066365007541478,0.5563516004692475
neg_predictive_parity,0.8267543859649122,0.8389513108614233,1.6657056968263355
treatment equality,5.106564615837504,2.9358139534883723,8.042378569325876
